input,output,modulus,operation
( 4 + 41 ) % 10,5,10,addition
( 15 + 18 ) % 10,3,10,addition
( 39 * 38 ) % 10,2,10,addition
( 19 + 33 ) % 10,2,10,addition
( 94 * 6 ) % 10,4,10,addition
( 24 * 57 ) % 10,8,10,addition
( 72 * 56 ) % 10,2,10,addition
( 86 + 55 ) % 10,1,10,addition
( 2 + 87 ) % 10,9,10,addition
( 89 * 35 ) % 10,5,10,addition
( 20 + 52 ) % 10,2,10,addition
( 68 * 27 ) % 10,6,10,addition
( 6 * 18 ) % 10,8,10,addition
( 64 * 41 ) % 10,4,10,addition
( 37 * 8 ) % 10,6,10,addition
( 41 + 19 ) % 10,0,10,addition
( 58 * 32 ) % 10,6,10,addition
( 59 + 54 ) % 10,3,10,addition
( 17 + 37 ) % 10,4,10,addition
( 59 * 42 ) % 10,8,10,addition
( 30 + 82 ) % 10,2,10,addition
( 5 * 21 ) % 10,5,10,addition
( 39 * 6 ) % 10,4,10,addition
( 11 + 98 ) % 10,9,10,addition
( 69 + 11 ) % 10,0,10,addition
( 24 * 21 ) % 10,4,10,addition
( 68 * 16 ) % 10,8,10,addition
( 55 + 72 ) % 10,7,10,addition
( 53 + 78 ) % 10,1,10,addition
( 8 * 6 ) % 10,8,10,addition
( 20 + 58 ) % 10,8,10,addition
( 71 + 71 ) % 10,2,10,addition
( 16 * 15 ) % 10,0,10,addition
( 91 + 99 ) % 10,0,10,addition
( 5 + 99 ) % 10,4,10,addition
( 70 + 62 ) % 10,2,10,addition
( 27 + 99 ) % 10,6,10,addition
( 93 * 52 ) % 10,6,10,addition
( 17 + 2 ) % 10,9,10,addition
( 22 * 58 ) % 10,6,10,addition
( 70 + 39 ) % 10,9,10,addition
( 77 * 5 ) % 10,5,10,addition
( 34 + 60 ) % 10,4,10,addition
( 17 + 70 ) % 10,7,10,addition
( 34 * 2 ) % 10,8,10,addition
( 13 + 72 ) % 10,5,10,addition
( 79 + 91 ) % 10,0,10,addition
( 42 * 18 ) % 10,6,10,addition
( 58 * 59 ) % 10,2,10,addition
( 77 + 18 ) % 10,5,10,addition
( 34 * 19 ) % 10,6,10,addition
( 53 + 66 ) % 10,9,10,addition
( 6 * 36 ) % 10,6,10,addition
( 14 + 22 ) % 10,6,10,addition
( 87 * 33 ) % 10,1,10,addition
( 41 + 12 ) % 10,3,10,addition
( 11 + 31 ) % 10,2,10,addition
( 89 + 71 ) % 10,0,10,addition
( 45 + 45 ) % 10,0,10,addition
( 45 * 15 ) % 10,5,10,addition
( 76 * 16 ) % 10,6,10,addition
( 98 + 42 ) % 10,0,10,addition
( 67 * 2 ) % 10,4,10,addition
( 50 * 66 ) % 10,0,10,addition
( 77 + 12 ) % 10,9,10,addition
( 39 + 57 ) % 10,6,10,addition
( 18 * 54 ) % 10,2,10,addition
( 74 * 31 ) % 10,4,10,addition
( 11 * 2 ) % 10,2,10,addition
( 47 * 9 ) % 10,3,10,addition
( 35 * 92 ) % 10,0,10,addition
( 83 * 11 ) % 10,3,10,addition
( 52 + 65 ) % 10,7,10,addition
( 38 + 18 ) % 10,6,10,addition
( 84 + 98 ) % 10,2,10,addition
( 26 + 82 ) % 10,8,10,addition
( 62 + 28 ) % 10,0,10,addition
( 56 * 10 ) % 10,0,10,addition
( 58 + 61 ) % 10,9,10,addition
( 76 + 20 ) % 10,6,10,addition
( 49 + 36 ) % 10,5,10,addition
( 72 + 56 ) % 10,8,10,addition
( 31 * 60 ) % 10,0,10,addition
( 28 * 98 ) % 10,4,10,addition
( 89 + 9 ) % 10,8,10,addition
( 41 + 77 ) % 10,8,10,addition
( 18 * 4 ) % 10,2,10,addition
( 86 + 17 ) % 10,3,10,addition
( 0 * 45 ) % 10,0,10,addition
( 42 * 82 ) % 10,4,10,addition
( 44 * 78 ) % 10,2,10,addition
( 76 + 75 ) % 10,1,10,addition
( 65 * 49 ) % 10,5,10,addition
( 30 + 0 ) % 10,0,10,addition
( 82 + 40 ) % 10,2,10,addition
( 17 + 93 ) % 10,0,10,addition
( 95 + 25 ) % 10,0,10,addition
( 88 * 76 ) % 10,8,10,addition
( 1 * 66 ) % 10,6,10,addition
( 86 * 66 ) % 10,6,10,addition
( 24 + 93 ) % 10,7,10,addition
( 67 * 93 ) % 10,1,10,addition
( 89 * 43 ) % 10,7,10,addition
( 50 + 96 ) % 10,6,10,addition
( 26 * 95 ) % 10,0,10,addition
( 18 * 75 ) % 10,0,10,addition
( 30 + 69 ) % 10,9,10,addition
( 31 + 78 ) % 10,9,10,addition
( 52 + 87 ) % 10,9,10,addition
( 34 * 30 ) % 10,0,10,addition
( 94 + 34 ) % 10,8,10,addition
( 45 * 90 ) % 10,0,10,addition
( 58 + 14 ) % 10,2,10,addition
( 95 * 37 ) % 10,5,10,addition
( 18 * 87 ) % 10,6,10,addition
( 23 + 66 ) % 10,9,10,addition
( 91 + 11 ) % 10,2,10,addition
( 52 + 68 ) % 10,0,10,addition
( 80 * 43 ) % 10,0,10,addition
( 83 + 80 ) % 10,3,10,addition
( 93 * 24 ) % 10,2,10,addition
( 95 * 80 ) % 10,0,10,addition
( 80 * 68 ) % 10,0,10,addition
( 47 + 4 ) % 10,1,10,addition
( 11 + 2 ) % 10,3,10,addition
( 1 * 12 ) % 10,2,10,addition
( 2 * 82 ) % 10,4,10,addition
( 99 + 0 ) % 10,9,10,addition
( 84 * 55 ) % 10,0,10,addition
( 83 + 57 ) % 10,0,10,addition
( 71 + 38 ) % 10,9,10,addition
( 18 + 84 ) % 10,2,10,addition
( 28 * 35 ) % 10,0,10,addition
( 6 + 6 ) % 10,2,10,addition
( 40 + 21 ) % 10,1,10,addition
( 90 * 9 ) % 10,0,10,addition
( 2 + 82 ) % 10,4,10,addition
( 76 * 30 ) % 10,0,10,addition
( 66 + 85 ) % 10,1,10,addition
( 44 + 94 ) % 10,8,10,addition
( 10 * 54 ) % 10,0,10,addition
( 38 + 14 ) % 10,2,10,addition
( 48 + 71 ) % 10,9,10,addition
( 2 * 59 ) % 10,8,10,addition
( 16 + 90 ) % 10,6,10,addition
( 41 + 91 ) % 10,2,10,addition
( 5 * 12 ) % 10,0,10,addition
( 44 * 35 ) % 10,0,10,addition
( 51 + 6 ) % 10,7,10,addition
( 68 + 21 ) % 10,9,10,addition
( 65 + 26 ) % 10,1,10,addition
( 87 * 57 ) % 10,9,10,addition
( 37 * 92 ) % 10,4,10,addition
( 86 + 79 ) % 10,5,10,addition
( 60 * 87 ) % 10,0,10,addition
( 82 + 33 ) % 10,5,10,addition
( 31 + 46 ) % 10,7,10,addition
( 46 + 52 ) % 10,8,10,addition
( 63 * 14 ) % 10,2,10,addition
( 25 * 48 ) % 10,0,10,addition
( 14 * 30 ) % 10,0,10,addition
( 81 * 18 ) % 10,8,10,addition
( 71 + 25 ) % 10,6,10,addition
( 87 + 1 ) % 10,8,10,addition
( 54 + 44 ) % 10,8,10,addition
( 63 + 32 ) % 10,5,10,addition
( 9 * 34 ) % 10,6,10,addition
( 50 + 77 ) % 10,7,10,addition
( 66 * 80 ) % 10,0,10,addition
( 67 + 2 ) % 10,9,10,addition
( 43 + 20 ) % 10,3,10,addition
( 72 + 45 ) % 10,7,10,addition
( 65 + 61 ) % 10,6,10,addition
( 70 + 66 ) % 10,6,10,addition
( 55 + 10 ) % 10,5,10,addition
( 71 * 79 ) % 10,9,10,addition
( 71 * 21 ) % 10,1,10,addition
( 34 + 81 ) % 10,5,10,addition
( 11 + 80 ) % 10,1,10,addition
( 29 * 29 ) % 10,1,10,addition
( 54 + 88 ) % 10,2,10,addition
( 67 * 11 ) % 10,7,10,addition
( 9 * 70 ) % 10,0,10,addition
( 84 * 35 ) % 10,0,10,addition
( 79 * 6 ) % 10,4,10,addition
( 81 * 34 ) % 10,4,10,addition
( 25 * 57 ) % 10,5,10,addition
( 81 + 89 ) % 10,0,10,addition
( 37 * 78 ) % 10,6,10,addition
( 90 * 24 ) % 10,0,10,addition
( 4 * 27 ) % 10,8,10,addition
( 0 + 21 ) % 10,1,10,addition
( 26 * 0 ) % 10,0,10,addition
( 9 + 89 ) % 10,8,10,addition
( 3 + 95 ) % 10,8,10,addition
( 84 + 39 ) % 10,3,10,addition
( 46 * 89 ) % 10,4,10,addition
( 7 * 20 ) % 10,0,10,addition
( 72 + 55 ) % 10,7,10,addition
( 58 + 41 ) % 10,9,10,addition
( 24 * 11 ) % 10,4,10,addition
( 27 + 5 ) % 10,2,10,addition
( 83 + 71 ) % 10,4,10,addition
( 69 + 3 ) % 10,2,10,addition
( 18 * 60 ) % 10,0,10,addition
( 36 * 22 ) % 10,2,10,addition
( 14 * 41 ) % 10,4,10,addition
( 88 + 95 ) % 10,3,10,addition
( 34 + 55 ) % 10,9,10,addition
( 71 + 93 ) % 10,4,10,addition
( 18 + 80 ) % 10,8,10,addition
( 20 + 68 ) % 10,8,10,addition
( 5 * 16 ) % 10,0,10,addition
( 44 * 13 ) % 10,2,10,addition
( 81 * 89 ) % 10,9,10,addition
( 32 + 84 ) % 10,6,10,addition
( 49 + 23 ) % 10,2,10,addition
( 8 * 84 ) % 10,2,10,addition
( 1 + 24 ) % 10,5,10,addition
( 66 + 21 ) % 10,7,10,addition
( 26 * 39 ) % 10,4,10,addition
( 82 * 21 ) % 10,2,10,addition
( 64 + 45 ) % 10,9,10,addition
( 68 * 95 ) % 10,0,10,addition
( 63 * 23 ) % 10,9,10,addition
( 69 * 28 ) % 10,2,10,addition
( 55 * 0 ) % 10,0,10,addition
( 51 + 50 ) % 10,1,10,addition
( 95 + 27 ) % 10,2,10,addition
( 34 + 64 ) % 10,8,10,addition
( 79 * 85 ) % 10,5,10,addition
( 0 + 24 ) % 10,4,10,addition
( 41 * 89 ) % 10,9,10,addition
( 31 + 42 ) % 10,3,10,addition
( 41 * 8 ) % 10,8,10,addition
( 35 * 72 ) % 10,0,10,addition
( 76 * 84 ) % 10,4,10,addition
( 47 + 95 ) % 10,2,10,addition
( 80 * 18 ) % 10,0,10,addition
( 47 + 19 ) % 10,6,10,addition
( 96 + 30 ) % 10,6,10,addition
( 69 * 29 ) % 10,1,10,addition
( 46 + 62 ) % 10,8,10,addition
( 99 + 73 ) % 10,2,10,addition
( 58 + 15 ) % 10,3,10,addition
( 92 + 34 ) % 10,6,10,addition
( 30 * 52 ) % 10,0,10,addition
( 96 + 56 ) % 10,2,10,addition
( 1 * 73 ) % 10,3,10,addition
( 74 * 56 ) % 10,4,10,addition
( 35 * 48 ) % 10,0,10,addition
( 90 * 22 ) % 10,0,10,addition
( 94 + 42 ) % 10,6,10,addition
( 47 + 33 ) % 10,0,10,addition
( 95 + 82 ) % 10,7,10,addition
( 58 * 87 ) % 10,6,10,addition
( 2 * 8 ) % 10,6,10,addition
( 64 + 11 ) % 10,5,10,addition
( 40 + 13 ) % 10,3,10,addition
( 36 * 17 ) % 10,2,10,addition
( 83 * 49 ) % 10,7,10,addition
( 40 + 91 ) % 10,1,10,addition
( 34 + 17 ) % 10,1,10,addition
( 5 * 50 ) % 10,0,10,addition
( 7 * 72 ) % 10,4,10,addition
( 7 + 97 ) % 10,4,10,addition
( 27 * 0 ) % 10,0,10,addition
( 62 + 33 ) % 10,5,10,addition
( 88 * 13 ) % 10,4,10,addition
( 64 + 47 ) % 10,1,10,addition
( 47 * 93 ) % 10,1,10,addition
( 48 + 39 ) % 10,7,10,addition
( 87 + 42 ) % 10,9,10,addition
( 18 + 31 ) % 10,9,10,addition
( 81 + 25 ) % 10,6,10,addition
( 4 + 7 ) % 10,1,10,addition
( 12 * 7 ) % 10,4,10,addition
( 56 * 40 ) % 10,0,10,addition
( 34 * 69 ) % 10,6,10,addition
( 29 + 3 ) % 10,2,10,addition
( 50 + 74 ) % 10,4,10,addition
( 39 * 63 ) % 10,7,10,addition
( 53 * 98 ) % 10,4,10,addition
( 44 * 54 ) % 10,6,10,addition
( 3 + 27 ) % 10,0,10,addition
( 59 + 40 ) % 10,9,10,addition
( 92 + 73 ) % 10,5,10,addition
( 99 * 58 ) % 10,2,10,addition
( 28 + 42 ) % 10,0,10,addition
( 58 + 26 ) % 10,4,10,addition
( 0 + 41 ) % 10,1,10,addition
( 46 + 32 ) % 10,8,10,addition
( 73 * 16 ) % 10,8,10,addition
( 92 * 74 ) % 10,8,10,addition
( 44 + 71 ) % 10,5,10,addition
( 33 * 92 ) % 10,6,10,addition
( 52 + 0 ) % 10,2,10,addition
( 84 + 46 ) % 10,0,10,addition
( 78 + 83 ) % 10,1,10,addition
( 33 + 44 ) % 10,7,10,addition
( 58 + 86 ) % 10,4,10,addition
( 55 + 18 ) % 10,3,10,addition
( 94 * 74 ) % 10,6,10,addition
( 4 + 36 ) % 10,0,10,addition
( 87 * 71 ) % 10,7,10,addition
( 70 + 57 ) % 10,7,10,addition
( 16 + 92 ) % 10,8,10,addition
( 95 + 34 ) % 10,9,10,addition
( 59 * 47 ) % 10,3,10,addition
( 37 * 13 ) % 10,1,10,addition
( 61 + 60 ) % 10,1,10,addition
( 85 * 81 ) % 10,5,10,addition
( 82 + 26 ) % 10,8,10,addition
( 45 + 98 ) % 10,3,10,addition
( 4 + 61 ) % 10,5,10,addition
( 75 * 5 ) % 10,5,10,addition
( 38 * 14 ) % 10,2,10,addition
( 88 * 63 ) % 10,4,10,addition
( 36 * 40 ) % 10,0,10,addition
( 86 + 71 ) % 10,7,10,addition
( 24 * 19 ) % 10,6,10,addition
( 29 * 0 ) % 10,0,10,addition
( 84 + 71 ) % 10,5,10,addition
( 9 + 26 ) % 10,5,10,addition
( 87 * 37 ) % 10,9,10,addition
( 23 + 59 ) % 10,2,10,addition
( 64 * 28 ) % 10,2,10,addition
( 2 * 83 ) % 10,6,10,addition
( 55 + 59 ) % 10,4,10,addition
( 26 + 41 ) % 10,7,10,addition
( 28 + 78 ) % 10,6,10,addition
( 51 + 23 ) % 10,4,10,addition
( 16 + 43 ) % 10,9,10,addition
( 75 * 3 ) % 10,5,10,addition
( 37 + 17 ) % 10,4,10,addition
( 59 * 38 ) % 10,2,10,addition
( 58 + 2 ) % 10,0,10,addition
( 92 + 76 ) % 10,8,10,addition
( 63 * 27 ) % 10,1,10,addition
( 29 + 54 ) % 10,3,10,addition
( 69 + 77 ) % 10,6,10,addition
( 90 * 88 ) % 10,0,10,addition
( 38 * 60 ) % 10,0,10,addition
( 89 + 7 ) % 10,6,10,addition
( 15 + 22 ) % 10,7,10,addition
( 66 + 86 ) % 10,2,10,addition
( 9 * 15 ) % 10,5,10,addition
( 59 + 27 ) % 10,6,10,addition
( 90 * 95 ) % 10,0,10,addition
( 74 + 79 ) % 10,3,10,addition
( 42 + 35 ) % 10,7,10,addition
( 68 + 31 ) % 10,9,10,addition
( 91 * 87 ) % 10,7,10,addition
( 58 * 67 ) % 10,6,10,addition
( 97 * 21 ) % 10,7,10,addition
( 1 + 26 ) % 10,7,10,addition
( 28 + 83 ) % 10,1,10,addition
( 17 * 23 ) % 10,1,10,addition
( 78 + 97 ) % 10,5,10,addition
( 56 * 29 ) % 10,4,10,addition
( 36 * 91 ) % 10,6,10,addition
( 65 * 14 ) % 10,0,10,addition
( 86 + 89 ) % 10,5,10,addition
( 64 * 55 ) % 10,0,10,addition
( 36 + 74 ) % 10,0,10,addition
( 24 + 45 ) % 10,9,10,addition
( 98 + 72 ) % 10,0,10,addition
( 74 * 98 ) % 10,2,10,addition
( 85 * 39 ) % 10,5,10,addition
( 44 + 75 ) % 10,9,10,addition
( 40 * 3 ) % 10,0,10,addition
( 18 * 66 ) % 10,8,10,addition
( 36 * 72 ) % 10,2,10,addition
( 77 + 26 ) % 10,3,10,addition
( 76 * 66 ) % 10,6,10,addition
( 67 + 51 ) % 10,8,10,addition
( 23 * 27 ) % 10,1,10,addition
( 38 * 56 ) % 10,8,10,addition
( 8 + 73 ) % 10,1,10,addition
( 5 + 54 ) % 10,9,10,addition
( 54 + 65 ) % 10,9,10,addition
( 96 + 46 ) % 10,2,10,addition
( 17 * 65 ) % 10,5,10,addition
( 76 + 55 ) % 10,1,10,addition
( 21 + 67 ) % 10,8,10,addition
( 71 + 98 ) % 10,9,10,addition
( 87 * 3 ) % 10,1,10,addition
( 40 * 91 ) % 10,0,10,addition
( 37 + 8 ) % 10,5,10,addition
( 89 * 25 ) % 10,5,10,addition
( 61 + 29 ) % 10,0,10,addition
( 85 * 98 ) % 10,0,10,addition
( 55 + 65 ) % 10,0,10,addition
( 24 * 93 ) % 10,2,10,addition
( 90 * 40 ) % 10,0,10,addition
( 74 * 36 ) % 10,4,10,addition
( 56 * 78 ) % 10,8,10,addition
( 97 + 83 ) % 10,0,10,addition
( 36 * 43 ) % 10,8,10,addition
( 67 * 49 ) % 10,3,10,addition
( 59 * 74 ) % 10,6,10,addition
( 83 + 49 ) % 10,2,10,addition
( 87 + 56 ) % 10,3,10,addition
( 41 * 73 ) % 10,3,10,addition
( 29 + 57 ) % 10,6,10,addition
( 23 + 61 ) % 10,4,10,addition
( 33 * 89 ) % 10,7,10,addition
( 70 + 52 ) % 10,2,10,addition
( 30 * 31 ) % 10,0,10,addition
( 44 * 51 ) % 10,4,10,addition
( 35 * 52 ) % 10,0,10,addition
( 95 + 79 ) % 10,4,10,addition
( 14 * 15 ) % 10,0,10,addition
( 34 + 8 ) % 10,2,10,addition
( 1 * 57 ) % 10,7,10,addition
( 76 * 13 ) % 10,8,10,addition
( 3 * 68 ) % 10,4,10,addition
( 35 * 93 ) % 10,5,10,addition
( 72 * 66 ) % 10,2,10,addition
( 22 + 95 ) % 10,7,10,addition
( 2 * 77 ) % 10,4,10,addition
( 88 * 52 ) % 10,6,10,addition
( 54 + 61 ) % 10,5,10,addition
( 9 * 78 ) % 10,2,10,addition
( 31 * 25 ) % 10,5,10,addition
( 42 + 2 ) % 10,4,10,addition
( 88 * 92 ) % 10,6,10,addition
( 91 + 53 ) % 10,4,10,addition
( 2 + 1 ) % 10,3,10,addition
( 70 + 64 ) % 10,4,10,addition
( 40 + 80 ) % 10,0,10,addition
( 91 + 26 ) % 10,7,10,addition
( 86 + 22 ) % 10,8,10,addition
( 77 * 91 ) % 10,7,10,addition
( 72 * 59 ) % 10,8,10,addition
( 40 * 46 ) % 10,0,10,addition
( 27 * 38 ) % 10,6,10,addition
( 27 * 67 ) % 10,9,10,addition
( 59 * 59 ) % 10,1,10,addition
( 58 + 22 ) % 10,0,10,addition
( 24 + 30 ) % 10,4,10,addition
( 34 * 5 ) % 10,0,10,addition
( 23 * 44 ) % 10,2,10,addition
( 99 + 85 ) % 10,4,10,addition
( 56 * 56 ) % 10,6,10,addition
( 72 * 78 ) % 10,6,10,addition
( 51 + 3 ) % 10,4,10,addition
( 81 + 56 ) % 10,7,10,addition
( 57 + 12 ) % 10,9,10,addition
( 84 + 66 ) % 10,0,10,addition
( 54 + 14 ) % 10,8,10,addition
( 98 * 94 ) % 10,2,10,addition
( 85 + 48 ) % 10,3,10,addition
( 8 * 89 ) % 10,2,10,addition
( 27 + 17 ) % 10,4,10,addition
( 91 + 31 ) % 10,2,10,addition
( 67 + 1 ) % 10,8,10,addition
( 1 + 41 ) % 10,2,10,addition
( 65 * 5 ) % 10,5,10,addition
( 16 * 1 ) % 10,6,10,addition
( 96 + 45 ) % 10,1,10,addition
( 14 * 78 ) % 10,2,10,addition
( 94 * 85 ) % 10,0,10,addition
( 4 * 73 ) % 10,2,10,addition
( 86 + 39 ) % 10,5,10,addition
( 10 * 92 ) % 10,0,10,addition
( 16 * 65 ) % 10,0,10,addition
( 44 * 8 ) % 10,2,10,addition
( 33 * 86 ) % 10,8,10,addition
( 5 * 3 ) % 10,5,10,addition
( 2 + 35 ) % 10,7,10,addition
( 47 * 51 ) % 10,7,10,addition
( 58 + 65 ) % 10,3,10,addition
( 2 * 1 ) % 10,2,10,addition
( 59 + 37 ) % 10,6,10,addition
( 33 * 18 ) % 10,4,10,addition
( 47 + 2 ) % 10,9,10,addition
( 18 * 40 ) % 10,0,10,addition
( 85 * 34 ) % 10,0,10,addition
( 18 * 41 ) % 10,8,10,addition
( 36 * 30 ) % 10,0,10,addition
( 12 + 83 ) % 10,5,10,addition
( 4 + 27 ) % 10,1,10,addition
( 49 * 74 ) % 10,6,10,addition
( 32 + 7 ) % 10,9,10,addition
( 9 * 14 ) % 10,6,10,addition
( 44 + 38 ) % 10,2,10,addition
( 85 + 74 ) % 10,9,10,addition
( 31 * 49 ) % 10,9,10,addition
( 59 + 89 ) % 10,8,10,addition
( 36 * 28 ) % 10,8,10,addition
( 98 * 86 ) % 10,8,10,addition
( 87 + 90 ) % 10,7,10,addition
( 58 * 30 ) % 10,0,10,addition
( 21 + 73 ) % 10,4,10,addition
( 76 * 71 ) % 10,6,10,addition
( 71 * 36 ) % 10,6,10,addition
( 66 + 76 ) % 10,2,10,addition
( 3 * 13 ) % 10,9,10,addition
( 41 + 72 ) % 10,3,10,addition
( 44 * 22 ) % 10,8,10,addition
( 86 * 64 ) % 10,4,10,addition
( 77 + 56 ) % 10,3,10,addition
( 84 + 82 ) % 10,6,10,addition
( 39 * 32 ) % 10,8,10,addition
( 37 + 42 ) % 10,9,10,addition
( 83 * 33 ) % 10,9,10,addition
( 93 + 53 ) % 10,6,10,addition
( 50 * 10 ) % 10,0,10,addition
( 4 * 50 ) % 10,0,10,addition
( 58 + 3 ) % 10,1,10,addition
( 92 + 80 ) % 10,2,10,addition
( 39 * 28 ) % 10,2,10,addition
( 29 + 52 ) % 10,1,10,addition
( 83 + 7 ) % 10,0,10,addition
( 57 + 83 ) % 10,0,10,addition
( 28 * 33 ) % 10,4,10,addition
( 29 + 6 ) % 10,5,10,addition
( 46 * 57 ) % 10,2,10,addition
( 57 + 61 ) % 10,8,10,addition
( 62 * 58 ) % 10,6,10,addition
( 69 + 17 ) % 10,6,10,addition
( 58 * 52 ) % 10,6,10,addition
( 55 * 68 ) % 10,0,10,addition
( 9 * 44 ) % 10,6,10,addition
( 9 + 24 ) % 10,3,10,addition
( 5 + 76 ) % 10,1,10,addition
( 87 * 63 ) % 10,1,10,addition
( 38 * 57 ) % 10,6,10,addition
( 30 * 66 ) % 10,0,10,addition
( 93 + 21 ) % 10,4,10,addition
( 64 * 56 ) % 10,4,10,addition
( 11 * 92 ) % 10,2,10,addition
( 63 * 39 ) % 10,7,10,addition
( 43 + 30 ) % 10,3,10,addition
( 32 * 47 ) % 10,4,10,addition
( 64 * 69 ) % 10,6,10,addition
( 9 + 37 ) % 10,6,10,addition
( 45 + 6 ) % 10,1,10,addition
( 94 + 3 ) % 10,7,10,addition
( 1 * 49 ) % 10,9,10,addition
( 71 * 29 ) % 10,9,10,addition
( 83 + 45 ) % 10,8,10,addition
( 71 * 89 ) % 10,9,10,addition
( 83 + 54 ) % 10,7,10,addition
( 40 * 0 ) % 10,0,10,addition
( 24 + 71 ) % 10,5,10,addition
( 59 * 88 ) % 10,2,10,addition
( 17 + 56 ) % 10,3,10,addition
( 69 * 35 ) % 10,5,10,addition
( 10 * 12 ) % 10,0,10,addition
( 29 + 81 ) % 10,0,10,addition
( 9 * 98 ) % 10,2,10,addition
( 10 * 4 ) % 10,0,10,addition
( 82 + 70 ) % 10,2,10,addition
( 45 + 41 ) % 10,6,10,addition
( 43 + 92 ) % 10,5,10,addition
( 67 + 43 ) % 10,0,10,addition
( 28 + 89 ) % 10,7,10,addition
( 78 + 3 ) % 10,1,10,addition
( 85 + 63 ) % 10,8,10,addition
( 62 * 78 ) % 10,6,10,addition
( 49 * 57 ) % 10,3,10,addition
( 81 * 70 ) % 10,0,10,addition
( 32 * 16 ) % 10,2,10,addition
( 2 + 84 ) % 10,6,10,addition
( 84 * 40 ) % 10,0,10,addition
( 47 + 59 ) % 10,6,10,addition
( 10 + 17 ) % 10,7,10,addition
( 22 + 36 ) % 10,8,10,addition
( 42 * 81 ) % 10,2,10,addition
( 51 * 23 ) % 10,3,10,addition
( 68 * 40 ) % 10,0,10,addition
( 60 * 8 ) % 10,0,10,addition
( 23 * 37 ) % 10,1,10,addition
( 26 + 15 ) % 10,1,10,addition
( 77 + 47 ) % 10,4,10,addition
( 75 * 57 ) % 10,5,10,addition
( 62 + 56 ) % 10,8,10,addition
( 36 + 86 ) % 10,2,10,addition
( 40 + 3 ) % 10,3,10,addition
( 94 + 96 ) % 10,0,10,addition
( 55 + 5 ) % 10,0,10,addition
( 14 * 25 ) % 10,0,10,addition
( 83 * 9 ) % 10,7,10,addition
( 24 + 29 ) % 10,3,10,addition
( 74 + 54 ) % 10,8,10,addition
( 8 * 12 ) % 10,6,10,addition
( 15 + 85 ) % 10,0,10,addition
( 59 * 9 ) % 10,1,10,addition
( 92 * 80 ) % 10,0,10,addition
( 32 * 60 ) % 10,0,10,addition
( 45 + 53 ) % 10,8,10,addition
( 61 + 89 ) % 10,0,10,addition
( 82 * 68 ) % 10,6,10,addition
( 66 * 84 ) % 10,4,10,addition
( 38 * 48 ) % 10,4,10,addition
( 21 * 95 ) % 10,5,10,addition
( 12 * 93 ) % 10,6,10,addition
( 83 + 1 ) % 10,4,10,addition
( 21 + 29 ) % 10,0,10,addition
( 1 * 98 ) % 10,8,10,addition
( 80 + 63 ) % 10,3,10,addition
( 76 * 89 ) % 10,4,10,addition
( 35 + 21 ) % 10,6,10,addition
( 76 * 1 ) % 10,6,10,addition
( 15 + 91 ) % 10,6,10,addition
( 17 + 66 ) % 10,3,10,addition
( 76 * 72 ) % 10,2,10,addition
( 28 * 41 ) % 10,8,10,addition
( 66 * 7 ) % 10,2,10,addition
( 40 + 15 ) % 10,5,10,addition
( 53 + 56 ) % 10,9,10,addition
( 12 * 98 ) % 10,6,10,addition
( 36 + 16 ) % 10,2,10,addition
( 67 + 57 ) % 10,4,10,addition
( 80 * 70 ) % 10,0,10,addition
( 57 * 6 ) % 10,2,10,addition
( 39 * 17 ) % 10,3,10,addition
( 93 + 3 ) % 10,6,10,addition
( 33 + 95 ) % 10,8,10,addition
( 59 + 36 ) % 10,5,10,addition
( 63 + 41 ) % 10,4,10,addition
( 85 + 36 ) % 10,1,10,addition
( 37 * 17 ) % 10,9,10,addition
( 62 + 54 ) % 10,6,10,addition
( 99 * 68 ) % 10,2,10,addition
( 95 + 56 ) % 10,1,10,addition
( 72 + 71 ) % 10,3,10,addition
( 76 + 65 ) % 10,1,10,addition
( 94 * 13 ) % 10,2,10,addition
( 25 * 84 ) % 10,0,10,addition
( 46 + 55 ) % 10,1,10,addition
( 38 + 49 ) % 10,7,10,addition
( 22 * 50 ) % 10,0,10,addition
( 83 + 29 ) % 10,2,10,addition
( 95 + 35 ) % 10,0,10,addition
( 33 + 54 ) % 10,7,10,addition
( 84 + 94 ) % 10,8,10,addition
( 73 * 55 ) % 10,5,10,addition
( 99 + 28 ) % 10,7,10,addition
( 90 + 92 ) % 10,2,10,addition
( 34 * 98 ) % 10,2,10,addition
( 18 * 79 ) % 10,2,10,addition
( 64 + 18 ) % 10,2,10,addition
( 78 * 92 ) % 10,6,10,addition
( 20 + 43 ) % 10,3,10,addition
( 55 + 63 ) % 10,8,10,addition
( 27 * 53 ) % 10,1,10,addition
( 40 + 43 ) % 10,3,10,addition
( 48 + 96 ) % 10,4,10,addition
( 66 * 62 ) % 10,2,10,addition
( 32 * 42 ) % 10,4,10,addition
( 54 * 86 ) % 10,4,10,addition
( 39 + 86 ) % 10,5,10,addition
( 89 * 7 ) % 10,3,10,addition
( 93 * 1 ) % 10,3,10,addition
( 49 + 96 ) % 10,5,10,addition
( 65 + 70 ) % 10,5,10,addition
( 24 + 74 ) % 10,8,10,addition
( 93 + 16 ) % 10,9,10,addition
( 1 + 87 ) % 10,8,10,addition
( 79 * 68 ) % 10,2,10,addition
( 44 * 85 ) % 10,0,10,addition
( 13 + 69 ) % 10,2,10,addition
( 22 + 98 ) % 10,0,10,addition
